subject_id,round,overall_round,price,cost,service_level,expediting_cost,salvage_value,optimum,order,demand,leftover,shortage,lagleftover,lagshortage,lagdemand,gender,age,semester,related_course,program,treatment_id,included_treatment,study,experiment,playing_order,bundle
344,7,7,12,4.67,1,18,2,83.33,80,74,6,0,0,7,87,Male,6,10,Past semesters,Industrial Eng,18,1,Robustness study,Contract,1,C3.5EC4_C3EC12_C4.67EC18
344,8,8,12,4.67,1,18,2,83.33,80,5,75,0,6,0,74,Male,6,10,Past semesters,Industrial Eng,18,1,Robustness study,Contract,1,C3.5EC4_C3EC12_C4.67EC18
344,9,9,12,4.67,1,18,2,83.33,80,59,21,0,75,0,5,Male,6,10,Past semesters,Industrial Eng,18,1,Robustness study,Contract,1,C3.5EC4_C3EC12_C4.67EC18
344,10,10,12,4.67,1,18,2,83.33,80,81,0,1,21,0,59,Male,6,10,Past semesters,Industrial Eng,18,1,Robustness study,Contract,1,C3.5EC4_C3EC12_C4.67EC18
344,11,11,12,4.67,1,18,2,83.33,80,95,0,15,0,1,81,Male,6,10,Past semesters,Industrial Eng,18,1,Robustness study,Contract,1,C3.5EC4_C3EC12_C4.67EC18
344,12,12,12,4.67,1,18,2,83.33,80,92,0,12,0,15,95,Male,6,10,Past semesters,Industrial Eng,18,1,Robustness study,Contract,1,C3.5EC4_C3EC12_C4.67EC18
344,13,13,12,4.67,1,18,2,83.33,80,74,6,0,0,12,92,Male,6,10,Past semesters,Industrial Eng,18,1,Robustness study,Contract,1,C3.5EC4_C3EC12_C4.67EC18
344,14,14,12,4.67,1,18,2,83.33,80,82,0,2,6,0,74,Male,6,10,Past semesters,Industrial Eng,18,1,Robustness study,Contract,1,C3.5EC4_C3EC12_C4.67EC18
344,15,15,12,4.67,1,18,2,83.33,60,37,23,0,0,2,82,Male,6,10,Past semesters,Industrial Eng,18,1,Robustness study,Contract,1,C3.5EC4_C3EC12_C4.67EC18
344,16,16,12,4.67,1,18,2,83.33,80,77,3,0,23,0,37,Male,6,10,Past semesters,Industrial Eng,18,1,Robustness study,Contract,1,C3.5EC4_C3EC12_C4.67EC18
344,17,17,12,4.67,1,18,2,83.33,70,2,68,0,3,0,77,Male,6,10,Past semesters,Industrial Eng,18,1,Robustness study,Contract,1,C3.5EC4_C3EC12_C4.67EC18
344,18,18,12,4.67,1,18,2,83.33,80,22,58,0,68,0,2,Male,6,10,Past semesters,Industrial Eng,18,1,Robustness study,Contract,1,C3.5EC4_C3EC12_C4.67EC18
344,19,19,12,4.67,1,18,2,83.33,70,60,10,0,58,0,22,Male,6,10,Past semesters,Industrial Eng,18,1,Robustness study,Contract,1,C3.5EC4_C3EC12_C4.67EC18
344,20,20,12,4.67,1,18,2,83.33,50,34,16,0,10,0,60,Male,6,10,Past semesters,Industrial Eng,18,1,Robustness study,Contract,1,C3.5EC4_C3EC12_C4.67EC18
344,1,21,12,3,1,12,2,90,90,89,1,0,,,,Male,6,10,Past semesters,Industrial Eng,21,0,Robustness study,Contract,2,C3.5EC4_C3EC12_C4.67EC18
344,2,22,12,3,1,12,2,90,90,27,63,0,1,0,89,Male,6,10,Past semesters,Industrial Eng,21,0,Robustness study,Contract,2,C3.5EC4_C3EC12_C4.67EC18
344,3,23,12,3,1,12,2,90,90,75,15,0,63,0,27,Male,6,10,Past semesters,Industrial Eng,21,0,Robustness study,Contract,2,C3.5EC4_C3EC12_C4.67EC18
344,4,24,12,3,1,12,2,90,90,51,39,0,15,0,75,Male,6,10,Past semesters,Industrial Eng,21,0,Robustness study,Contract,2,C3.5EC4_C3EC12_C4.67EC18
344,5,25,12,3,1,12,2,90,90,26,64,0,39,0,51,Male,6,10,Past semesters,Industrial Eng,21,0,Robustness study,Contract,2,C3.5EC4_C3EC12_C4.67EC18
344,6,26,12,3,1,12,2,90,90,96,0,6,64,0,26,Male,6,10,Past semesters,Industrial Eng,21,0,Robustness study,Contract,2,C3.5EC4_C3EC12_C4.67EC18
344,7,27,12,3,1,12,2,90,90,80,10,0,0,6,96,Male,6,10,Past semesters,Industrial Eng,21,0,Robustness study,Contract,2,C3.5EC4_C3EC12_C4.67EC18
344,8,28,12,3,1,12,2,90,90,10,80,0,10,0,80,Male,6,10,Past semesters,Industrial Eng,21,0,Robustness study,Contract,2,C3.5EC4_C3EC12_C4.67EC18
344,9,29,12,3,1,12,2,90,90,75,15,0,80,0,10,Male,6,10,Past semesters,Industrial Eng,21,0,Robustness study,Contract,2,C3.5EC4_C3EC12_C4.67EC18
344,10,30,12,3,1,12,2,90,90,85,5,0,15,0,75,Male,6,10,Past semesters,Industrial Eng,21,0,Robustness study,Contract,2,C3.5EC4_C3EC12_C4.67EC18
344,11,31,12,3,1,12,2,90,90,5,85,0,5,0,85,Male,6,10,Past semesters,Industrial Eng,21,0,Robustness study,Contract,2,C3.5EC4_C3EC12_C4.67EC18
344,12,32,12,3,1,12,2,90,90,48,42,0,85,0,5,Male,6,10,Past semesters,Industrial Eng,21,0,Robustness study,Contract,2,C3.5EC4_C3EC12_C4.67EC18
344,13,33,12,3,1,12,2,90,90,83,7,0,42,0,48,Male,6,10,Past semesters,Industrial Eng,21,0,Robustness study,Contract,2,C3.5EC4_C3EC12_C4.67EC18
344,14,34,12,3,1,12,2,90,90,69,21,0,7,0,83,Male,6,10,Past semesters,Industrial Eng,21,0,Robustness study,Contract,2,C3.5EC4_C3EC12_C4.67EC18
344,15,35,12,3,1,12,2,90,90,48,42,0,21,0,69,Male,6,10,Past semesters,Industrial Eng,21,0,Robustness study,Contract,2,C3.5EC4_C3EC12_C4.67EC18
344,16,36,12,3,1,12,2,90,90,41,49,0,42,0,48,Male,6,10,Past semesters,Industrial Eng,21,0,Robustness study,Contract,2,C3.5EC4_C3EC12_C4.67EC18
344,17,37,12,3,1,12,2,90,90,21,69,0,49,0,41,Male,6,10,Past semesters,Industrial Eng,21,0,Robustness study,Contract,2,C3.5EC4_C3EC12_C4.67EC18
344,18,38,12,3,1,12,2,90,90,74,16,0,69,0,21,Male,6,10,Past semesters,Industrial Eng,21,0,Robustness study,Contract,2,C3.5EC4_C3EC12_C4.67EC18
344,19,39,12,3,1,12,2,90,90,35,55,0,16,0,74,Male,6,10,Past semesters,Industrial Eng,21,0,Robustness study,Contract,2,C3.5EC4_C3EC12_C4.67EC18
344,20,40,12,3,1,12,2,90,90,96,0,6,55,0,35,Male,6,10,Past semesters,Industrial Eng,21,0,Robustness study,Contract,2,C3.5EC4_C3EC12_C4.67EC18
344,1,41,12,3.5,1,4,2,25,0,32,0,32,,,,Male,6,10,Past semesters,Industrial Eng,15,1,Robustness study,Contract,3,C3.5EC4_C3EC12_C4.67EC18
344,2,42,12,3.5,1,4,2,25,30,55,0,25,0,32,32,Male,6,10,Past semesters,Industrial Eng,15,1,Robustness study,Contract,3,C3.5EC4_C3EC12_C4.67EC18
344,3,43,12,3.5,1,4,2,25,30,38,0,8,0,25,55,Male,6,10,Past semesters,Industrial Eng,15,1,Robustness study,Contract,3,C3.5EC4_C3EC12_C4.67EC18
344,4,44,12,3.5,1,4,2,25,30,59,0,29,0,8,38,Male,6,10,Past semesters,Industrial Eng,15,1,Robustness study,Contract,3,C3.5EC4_C3EC12_C4.67EC18
344,5,45,12,3.5,1,4,2,25,30,7,23,0,0,29,59,Male,6,10,Past semesters,Industrial Eng,15,1,Robustness study,Contract,3,C3.5EC4_C3EC12_C4.67EC18
344,6,46,12,3.5,1,4,2,25,20,86,0,66,23,0,7,Male,6,10,Past semesters,Industrial Eng,15,1,Robustness study,Contract,3,C3.5EC4_C3EC12_C4.67EC18
344,7,47,12,3.5,1,4,2,25,20,34,0,14,0,66,86,Male,6,10,Past semesters,Industrial Eng,15,1,Robustness study,Contract,3,C3.5EC4_C3EC12_C4.67EC18
344,8,48,12,3.5,1,4,2,25,20,65,0,45,0,14,34,Male,6,10,Past semesters,Industrial Eng,15,1,Robustness study,Contract,3,C3.5EC4_C3EC12_C4.67EC18
344,9,49,12,3.5,1,4,2,25,20,3,17,0,0,45,65,Male,6,10,Past semesters,Industrial Eng,15,1,Robustness study,Contract,3,C3.5EC4_C3EC12_C4.67EC18
344,10,50,12,3.5,1,4,2,25,10,80,0,70,17,0,3,Male,6,10,Past semesters,Industrial Eng,15,1,Robustness study,Contract,3,C3.5EC4_C3EC12_C4.67EC18
344,11,51,12,3.5,1,4,2,25,20,63,0,43,0,70,80,Male,6,10,Past semesters,Industrial Eng,15,1,Robustness study,Contract,3,C3.5EC4_C3EC12_C4.67EC18
344,12,52,12,3.5,1,4,2,25,20,15,5,0,0,43,63,Male,6,10,Past semesters,Industrial Eng,15,1,Robustness study,Contract,3,C3.5EC4_C3EC12_C4.67EC18
344,13,53,12,3.5,1,4,2,25,20,67,0,47,5,0,15,Male,6,10,Past semesters,Industrial Eng,15,1,Robustness study,Contract,3,C3.5EC4_C3EC12_C4.67EC18
344,14,54,12,3.5,1,4,2,25,20,52,0,32,0,47,67,Male,6,10,Past semesters,Industrial Eng,15,1,Robustness study,Contract,3,C3.5EC4_C3EC12_C4.67EC18
344,15,55,12,3.5,1,4,2,25,20,38,0,18,0,32,52,Male,6,10,Past semesters,Industrial Eng,15,1,Robustness study,Contract,3,C3.5EC4_C3EC12_C4.67EC18
344,16,56,12,3.5,1,4,2,25,20,23,0,3,0,18,38,Male,6,10,Past semesters,Industrial Eng,15,1,Robustness study,Contract,3,C3.5EC4_C3EC12_C4.67EC18
344,17,57,12,3.5,1,4,2,25,20,1,19,0,0,3,23,Male,6,10,Past semesters,Industrial Eng,15,1,Robustness study,Contract,3,C3.5EC4_C3EC12_C4.67EC18
344,18,58,12,3.5,1,4,2,25,10,36,0,26,19,0,1,Male,6,10,Past semesters,Industrial Eng,15,1,Robustness study,Contract,3,C3.5EC4_C3EC12_C4.67EC18
344,19,59,12,3.5,1,4,2,25,10,22,0,12,0,26,36,Male,6,10,Past semesters,Industrial Eng,15,1,Robustness study,Contract,3,C3.5EC4_C3EC12_C4.67EC18
344,20,60,12,3.5,1,4,2,25,20,56,0,36,0,12,22,Male,6,10,Past semesters,Industrial Eng,15,1,Robustness study,Contract,3,C3.5EC4_C3EC12_C4.67EC18
345,1,1,12,4.67,1,18,2,83.33,12,34,0,22,,,,Female,8,9,Past semesters,Other Eng,18,1,Robustness study,Contract,1,C3.5EC4_C3EC12_C4.67EC18
345,2,2,12,4.67,1,18,2,83.33,20,43,0,23,0,22,34,Female,8,9,Past semesters,Other Eng,18,1,Robustness study,Contract,1,C3.5EC4_C3EC12_C4.67EC18
345,3,3,12,4.67,1,18,2,83.33,30,20,10,0,0,23,43,Female,8,9,Past semesters,Other Eng,18,1,Robustness study,Contract,1,C3.5EC4_C3EC12_C4.67EC18
345,4,4,12,4.67,1,18,2,83.33,15,88,0,73,10,0,20,Female,8,9,Past semesters,Other Eng,18,1,Robustness study,Contract,1,C3.5EC4_C3EC12_C4.67EC18
345,5,5,12,4.67,1,18,2,83.33,30,72,0,42,0,73,88,Female,8,9,Past semesters,Other Eng,18,1,Robustness study,Contract,1,C3.5EC4_C3EC12_C4.67EC18
345,6,6,12,4.67,1,18,2,83.33,50,51,0,1,0,42,72,Female,8,9,Past semesters,Other Eng,18,1,Robustness study,Contract,1,C3.5EC4_C3EC12_C4.67EC18
345,7,7,12,4.67,1,18,2,83.33,55,79,0,24,0,1,51,Female,8,9,Past semesters,Other Eng,18,1,Robustness study,Contract,1,C3.5EC4_C3EC12_C4.67EC18
345,8,8,12,4.67,1,18,2,83.33,60,41,19,0,0,24,79,Female,8,9,Past semesters,Other Eng,18,1,Robustness study,Contract,1,C3.5EC4_C3EC12_C4.67EC18
345,9,9,12,4.67,1,18,2,83.33,55,86,0,31,19,0,41,Female,8,9,Past semesters,Other Eng,18,1,Robustness study,Contract,1,C3.5EC4_C3EC12_C4.67EC18
345,10,10,12,4.67,1,18,2,83.33,75,74,1,0,0,31,86,Female,8,9,Past semesters,Other Eng,18,1,Robustness study,Contract,1,C3.5EC4_C3EC12_C4.67EC18
345,11,11,12,4.67,1,18,2,83.33,48,62,0,14,1,0,74,Female,8,9,Past semesters,Other Eng,18,1,Robustness study,Contract,1,C3.5EC4_C3EC12_C4.67EC18
345,12,12,12,4.67,1,18,2,83.33,73,90,0,17,0,14,62,Female,8,9,Past semesters,Other Eng,18,1,Robustness study,Contract,1,C3.5EC4_C3EC12_C4.67EC18
345,13,13,12,4.67,1,18,2,83.33,75,16,59,0,0,17,90,Female,8,9,Past semesters,Other Eng,18,1,Robustness study,Contract,1,C3.5EC4_C3EC12_C4.67EC18
345,14,14,12,4.67,1,18,2,83.33,35,73,0,38,59,0,16,Female,8,9,Past semesters,Other Eng,18,1,Robustness study,Contract,1,C3.5EC4_C3EC12_C4.67EC18
345,15,15,12,4.67,1,18,2,83.33,55,76,0,21,0,38,73,Female,8,9,Past semesters,Other Eng,18,1,Robustness study,Contract,1,C3.5EC4_C3EC12_C4.67EC18
345,16,16,12,4.67,1,18,2,83.33,62,24,38,0,0,21,76,Female,8,9,Past semesters,Other Eng,18,1,Robustness study,Contract,1,C3.5EC4_C3EC12_C4.67EC18
345,17,17,12,4.67,1,18,2,83.33,62,22,40,0,38,0,24,Female,8,9,Past semesters,Other Eng,18,1,Robustness study,Contract,1,C3.5EC4_C3EC12_C4.67EC18
345,18,18,12,4.67,1,18,2,83.33,40,1,39,0,40,0,22,Female,8,9,Past semesters,Other Eng,18,1,Robustness study,Contract,1,C3.5EC4_C3EC12_C4.67EC18
345,19,19,12,4.67,1,18,2,83.33,20,33,0,13,39,0,1,Female,8,9,Past semesters,Other Eng,18,1,Robustness study,Contract,1,C3.5EC4_C3EC12_C4.67EC18
345,20,20,12,4.67,1,18,2,83.33,40,23,17,0,0,13,33,Female,8,9,Past semesters,Other Eng,18,1,Robustness study,Contract,1,C3.5EC4_C3EC12_C4.67EC18
345,1,21,12,3,1,12,2,90,10,57,0,47,,,,Female,8,9,Past semesters,Other Eng,21,0,Robustness study,Contract,2,C3.5EC4_C3EC12_C4.67EC18
345,2,22,12,3,1,12,2,90,25,51,0,26,0,47,57,Female,8,9,Past semesters,Other Eng,21,0,Robustness study,Contract,2,C3.5EC4_C3EC12_C4.67EC18
345,3,23,12,3,1,12,2,90,50,30,20,0,0,26,51,Female,8,9,Past semesters,Other Eng,21,0,Robustness study,Contract,2,C3.5EC4_C3EC12_C4.67EC18
345,4,24,12,3,1,12,2,90,65,93,0,28,20,0,30,Female,8,9,Past semesters,Other Eng,21,0,Robustness study,Contract,2,C3.5EC4_C3EC12_C4.67EC18
345,5,25,12,3,1,12,2,90,80,4,76,0,0,28,93,Female,8,9,Past semesters,Other Eng,21,0,Robustness study,Contract,2,C3.5EC4_C3EC12_C4.67EC18
345,6,26,12,3,1,12,2,90,15,95,0,80,76,0,4,Female,8,9,Past semesters,Other Eng,21,0,Robustness study,Contract,2,C3.5EC4_C3EC12_C4.67EC18
345,7,27,12,3,1,12,2,90,40,59,0,19,0,80,95,Female,8,9,Past semesters,Other Eng,21,0,Robustness study,Contract,2,C3.5EC4_C3EC12_C4.67EC18
345,8,28,12,3,1,12,2,90,59,80,0,21,0,19,59,Female,8,9,Past semesters,Other Eng,21,0,Robustness study,Contract,2,C3.5EC4_C3EC12_C4.67EC18
345,9,29,12,3,1,12,2,90,12,26,0,14,0,21,80,Female,8,9,Past semesters,Other Eng,21,0,Robustness study,Contract,2,C3.5EC4_C3EC12_C4.67EC18
345,10,30,12,3,1,12,2,90,22,30,0,8,0,14,26,Female,8,9,Past semesters,Other Eng,21,0,Robustness study,Contract,2,C3.5EC4_C3EC12_C4.67EC18
345,11,31,12,3,1,12,2,90,35,95,0,60,0,8,30,Female,8,9,Past semesters,Other Eng,21,0,Robustness study,Contract,2,C3.5EC4_C3EC12_C4.67EC18
345,12,32,12,3,1,12,2,90,75,25,50,0,0,60,95,Female,8,9,Past semesters,Other Eng,21,0,Robustness study,Contract,2,C3.5EC4_C3EC12_C4.67EC18
345,13,33,12,3,1,12,2,90,19,64,0,45,50,0,25,Female,8,9,Past semesters,Other Eng,21,0,Robustness study,Contract,2,C3.5EC4_C3EC12_C4.67EC18
345,14,34,12,3,1,12,2,90,45,46,0,1,0,45,64,Female,8,9,Past semesters,Other Eng,21,0,Robustness study,Contract,2,C3.5EC4_C3EC12_C4.67EC18
345,15,35,12,3,1,12,2,90,32,60,0,28,0,1,46,Female,8,9,Past semesters,Other Eng,21,0,Robustness study,Contract,2,C3.5EC4_C3EC12_C4.67EC18
345,16,36,12,3,1,12,2,90,70,25,45,0,0,28,60,Female,8,9,Past semesters,Other Eng,21,0,Robustness study,Contract,2,C3.5EC4_C3EC12_C4.67EC18
345,17,37,12,3,1,12,2,90,23,16,7,0,45,0,25,Female,8,9,Past semesters,Other Eng,21,0,Robustness study,Contract,2,C3.5EC4_C3EC12_C4.67EC18
345,18,38,12,3,1,12,2,90,9,18,0,9,7,0,16,Female,8,9,Past semesters,Other Eng,21,0,Robustness study,Contract,2,C3.5EC4_C3EC12_C4.67EC18
345,19,39,12,3,1,12,2,90,67,21,46,0,0,9,18,Female,8,9,Past semesters,Other Eng,21,0,Robustness study,Contract,2,C3.5EC4_C3EC12_C4.67EC18
345,20,40,12,3,1,12,2,90,32,20,12,0,46,0,21,Female,8,9,Past semesters,Other Eng,21,0,Robustness study,Contract,2,C3.5EC4_C3EC12_C4.67EC18
345,1,41,12,3.5,1,4,2,25,55,84,0,29,,,,Female,8,9,Past semesters,Other Eng,15,1,Robustness study,Contract,3,C3.5EC4_C3EC12_C4.67EC18
345,2,42,12,3.5,1,4,2,25,62,95,0,33,0,29,84,Female,8,9,Past semesters,Other Eng,15,1,Robustness study,Contract,3,C3.5EC4_C3EC12_C4.67EC18
345,3,43,12,3.5,1,4,2,25,27,7,20,0,0,33,95,Female,8,9,Past semesters,Other Eng,15,1,Robustness study,Contract,3,C3.5EC4_C3EC12_C4.67EC18
345,4,44,12,3.5,1,4,2,25,22,96,0,74,20,0,7,Female,8,9,Past semesters,Other Eng,15,1,Robustness study,Contract,3,C3.5EC4_C3EC12_C4.67EC18
345,5,45,12,3.5,1,4,2,25,12,6,6,0,0,74,96,Female,8,9,Past semesters,Other Eng,15,1,Robustness study,Contract,3,C3.5EC4_C3EC12_C4.67EC18
345,6,46,12,3.5,1,4,2,25,3,22,0,19,6,0,6,Female,8,9,Past semesters,Other Eng,15,1,Robustness study,Contract,3,C3.5EC4_C3EC12_C4.67EC18
345,7,47,12,3.5,1,4,2,25,26,51,0,25,0,19,22,Female,8,9,Past semesters,Other Eng,15,1,Robustness study,Contract,3,C3.5EC4_C3EC12_C4.67EC18
345,8,48,12,3.5,1,4,2,25,30,16,14,0,0,25,51,Female,8,9,Past semesters,Other Eng,15,1,Robustness study,Contract,3,C3.5EC4_C3EC12_C4.67EC18
345,9,49,12,3.5,1,4,2,25,5,32,0,27,14,0,16,Female,8,9,Past semesters,Other Eng,15,1,Robustness study,Contract,3,C3.5EC4_C3EC12_C4.67EC18
345,10,50,12,3.5,1,4,2,25,31,40,0,9,0,27,32,Female,8,9,Past semesters,Other Eng,15,1,Robustness study,Contract,3,C3.5EC4_C3EC12_C4.67EC18
345,11,51,12,3.5,1,4,2,25,35,59,0,24,0,9,40,Female,8,9,Past semesters,Other Eng,15,1,Robustness study,Contract,3,C3.5EC4_C3EC12_C4.67EC18
345,12,52,12,3.5,1,4,2,25,50,50,0,0,0,24,59,Female,8,9,Past semesters,Other Eng,15,1,Robustness study,Contract,3,C3.5EC4_C3EC12_C4.67EC18
345,13,53,12,3.5,1,4,2,25,12,60,0,48,0,0,50,Female,8,9,Past semesters,Other Eng,15,1,Robustness study,Contract,3,C3.5EC4_C3EC12_C4.67EC18
345,14,54,12,3.5,1,4,2,25,3,78,0,75,0,48,60,Female,8,9,Past semesters,Other Eng,15,1,Robustness study,Contract,3,C3.5EC4_C3EC12_C4.67EC18
345,15,55,12,3.5,1,4,2,25,1,66,0,65,0,75,78,Female,8,9,Past semesters,Other Eng,15,1,Robustness study,Contract,3,C3.5EC4_C3EC12_C4.67EC18
345,16,56,12,3.5,1,4,2,25,0,25,0,25,0,65,66,Female,8,9,Past semesters,Other Eng,15,1,Robustness study,Contract,3,C3.5EC4_C3EC12_C4.67EC18
345,17,57,12,3.5,1,4,2,25,3,41,0,38,0,25,25,Female,8,9,Past semesters,Other Eng,15,1,Robustness study,Contract,3,C3.5EC4_C3EC12_C4.67EC18
345,18,58,12,3.5,1,4,2,25,10,29,0,19,0,38,41,Female,8,9,Past semesters,Other Eng,15,1,Robustness study,Contract,3,C3.5EC4_C3EC12_C4.67EC18
345,19,59,12,3.5,1,4,2,25,2,2,0,0,0,19,29,Female,8,9,Past semesters,Other Eng,15,1,Robustness study,Contract,3,C3.5EC4_C3EC12_C4.67EC18
345,20,60,12,3.5,1,4,2,25,0,21,0,21,0,0,2,Female,8,9,Past semesters,Other Eng,15,1,Robustness study,Contract,3,C3.5EC4_C3EC12_C4.67EC18
346,1,1,12,3,1,3,0,0,80,61,19,0,,,,Male,3,4,No,Economy,2,0,Base study,Main,,
346,2,2,12,3,1,3,0,0,80,94,0,14,19,0,61,Male,3,4,No,Economy,2,0,Base study,Main,,
346,3,3,12,3,1,3,0,0,30,68,0,38,0,14,94,Male,3,4,No,Economy,2,0,Base study,Main,,
346,4,4,12,3,1,3,0,0,40,19,21,0,0,38,68,Male,3,4,No,Economy,2,0,Base study,Main,,
346,5,5,12,3,1,3,0,0,40,98,0,58,21,0,19,Male,3,4,No,Economy,2,0,Base study,Main,,
346,6,6,12,3,1,3,0,0,50,33,17,0,0,58,98,Male,3,4,No,Economy,2,0,Base study,Main,,
346,7,7,12,3,1,3,0,0,40,42,0,2,17,0,33,Male,3,4,No,Economy,2,0,Base study,Main,,
346,8,8,12,3,1,3,0,0,45,62,0,17,0,2,42,Male,3,4,No,Economy,2,0,Base study,Main,,
346,9,9,12,3,1,3,0,0,45,82,0,37,0,17,62,Male,3,4,No,Economy,2,0,Base study,Main,,
346,10,10,12,3,1,3,0,0,55,17,38,0,0,37,82,Male,3,4,No,Economy,2,0,Base study,Main,,
346,11,11,12,3,1,3,0,0,50,87,0,37,38,0,17,Male,3,4,No,Economy,2,0,Base study,Main,,
346,12,12,12,3,1,3,0,0,63,96,0,33,0,37,87,Male,3,4,No,Economy,2,0,Base study,Main,,
346,13,13,12,3,1,3,0,0,37,17,20,0,0,33,96,Male,3,4,No,Economy,2,0,Base study,Main,,
346,14,14,12,3,1,3,0,0,28,35,0,7,20,0,17,Male,3,4,No,Economy,2,0,Base study,Main,,
346,15,15,12,3,1,3,0,0,12,81,0,69,0,7,35,Male,3,4,No,Economy,2,0,Base study,Main,,
346,16,16,12,3,1,3,0,0,15,87,0,72,0,69,81,Male,3,4,No,Economy,2,0,Base study,Main,,
346,17,17,12,3,1,3,0,0,20,69,0,49,0,72,87,Male,3,4,No,Economy,2,0,Base study,Main,,
346,18,18,12,3,1,3,0,0,10,18,0,8,0,49,69,Male,3,4,No,Economy,2,0,Base study,Main,,
346,19,19,12,3,1,3,0,0,15,74,0,59,0,8,18,Male,3,4,No,Economy,2,0,Base study,Main,,
346,20,20,12,3,1,3,0,0,20,59,0,39,0,59,74,Male,3,4,No,Economy,2,0,Base study,Main,,
346,21,21,12,3,1,3,0,0,25,38,0,13,0,39,59,Male,3,4,No,Economy,2,0,Base study,Main,,
346,22,22,12,3,1,3,0,0,15,36,0,21,0,13,38,Male,3,4,No,Economy,2,0,Base study,Main,,
346,23,23,12,3,1,3,0,0,10,92,0,82,0,21,36,Male,3,4,No,Economy,2,0,Base study,Main,,
346,24,24,12,3,1,3,0,0,10,44,0,34,0,82,92,Male,3,4,No,Economy,2,0,Base study,Main,,
346,25,25,12,3,1,3,0,0,15,31,0,16,0,34,44,Male,3,4,No,Economy,2,0,Base study,Main,,
346,26,26,12,3,1,3,0,0,10,29,0,19,0,16,31,Male,3,4,No,Economy,2,0,Base study,Main,,
346,27,27,12,3,1,3,0,0,15,66,0,51,0,19,29,Male,3,4,No,Economy,2,0,Base study,Main,,
346,28,28,12,3,1,3,0,0,8,93,0,85,0,51,66,Male,3,4,No,Economy,2,0,Base study,Main,,
346,29,29,12,3,1,3,0,0,4,34,0,30,0,85,93,Male,3,4,No,Economy,2,0,Base study,Main,,
346,30,30,12,3,1,3,0,0,2,52,0,50,0,30,34,Male,3,4,No,Economy,2,0,Base study,Main,,
347,1,1,12,4.67,1,18,2,83.33,60,59,1,0,,,,Male,8,11,Past semesters,Industrial Eng,18,1,Robustness study,Contract,1,C3.5EC4_C3EC12_C4.67EC18
347,2,2,12,4.67,1,18,2,83.33,60,67,0,7,1,0,59,Male,8,11,Past semesters,Industrial Eng,18,1,Robustness study,Contract,1,C3.5EC4_C3EC12_C4.67EC18
347,3,3,12,4.67,1,18,2,83.33,60,85,0,25,0,7,67,Male,8,11,Past semesters,Industrial Eng,18,1,Robustness study,Contract,1,C3.5EC4_C3EC12_C4.67EC18
347,4,4,12,4.67,1,18,2,83.33,70,15,55,0,0,25,85,Male,8,11,Past semesters,Industrial Eng,18,1,Robustness study,Contract,1,C3.5EC4_C3EC12_C4.67EC18
347,5,5,12,4.67,1,18,2,83.33,70,23,47,0,55,0,15,Male,8,11,Past semesters,Industrial Eng,18,1,Robustness study,Contract,1,C3.5EC4_C3EC12_C4.67EC18
347,6,6,12,4.67,1,18,2,83.33,70,41,29,0,47,0,23,Male,8,11,Past semesters,Industrial Eng,18,1,Robustness study,Contract,1,C3.5EC4_C3EC12_C4.67EC18
347,7,7,12,4.67,1,18,2,83.33,70,70,0,0,29,0,41,Male,8,11,Past semesters,Industrial Eng,18,1,Robustness study,Contract,1,C3.5EC4_C3EC12_C4.67EC18
347,8,8,12,4.67,1,18,2,83.33,70,33,37,0,0,0,70,Male,8,11,Past semesters,Industrial Eng,18,1,Robustness study,Contract,1,C3.5EC4_C3EC12_C4.67EC18
347,9,9,12,4.67,1,18,2,83.33,70,25,45,0,37,0,33,Male,8,11,Past semesters,Industrial Eng,18,1,Robustness study,Contract,1,C3.5EC4_C3EC12_C4.67EC18
347,10,10,12,4.67,1,18,2,83.33,70,50,20,0,45,0,25,Male,8,11,Past semesters,Industrial Eng,18,1,Robustness study,Contract,1,C3.5EC4_C3EC12_C4.67EC18
347,11,11,12,4.67,1,18,2,83.33,70,36,34,0,20,0,50,Male,8,11,Past semesters,Industrial Eng,18,1,Robustness study,Contract,1,C3.5EC4_C3EC12_C4.67EC18
347,12,12,12,4.67,1,18,2,83.33,70,36,34,0,34,0,36,Male,8,11,Past semesters,Industrial Eng,18,1,Robustness study,Contract,1,C3.5EC4_C3EC12_C4.67EC18
347,13,13,12,4.67,1,18,2,83.33,60,92,0,32,34,0,36,Male,8,11,Past semesters,Industrial Eng,18,1,Robustness study,Contract,1,C3.5EC4_C3EC12_C4.67EC18
347,14,14,12,4.67,1,18,2,83.33,60,4,56,0,0,32,92,Male,8,11,Past semesters,Industrial Eng,18,1,Robustness study,Contract,1,C3.5EC4_C3EC12_C4.67EC18
347,15,15,12,4.67,1,18,2,83.33,60,64,0,4,56,0,4,Male,8,11,Past semesters,Industrial Eng,18,1,Robustness study,Contract,1,C3.5EC4_C3EC12_C4.67EC18
347,16,16,12,4.67,1,18,2,83.33,60,44,16,0,0,4,64,Male,8,11,Past semesters,Industrial Eng,18,1,Robustness study,Contract,1,C3.5EC4_C3EC12_C4.67EC18
347,17,17,12,4.67,1,18,2,83.33,60,23,37,0,16,0,44,Male,8,11,Past semesters,Industrial Eng,18,1,Robustness study,Contract,1,C3.5EC4_C3EC12_C4.67EC18
