,subject_id,round,overall_round,price,cost,service_level,expediting_cost,salvage_value,optimum,order,demand,leftover,shortage,lagleftover,lagshortage,lagdemand,gender,age,semester,related_course,program,treatment_id,included_treatment,study,experiment,playing_order,bundle,expediting_level,related_course_r,distance_opt,round_r,subject_id_r,exp_profit_norm,proportion_max_exp_profit,percent_deviation_opt,gender_r
12295,315,16,56,12,4.5,1.0,12,2,75.0,40,96,0,56,0.0,28.0,61.0,Female,7.0,12.0,No,Economy,17,1,Robustness study,Contract,3.0,C3.5EC4_C3EC12_C4.5EC12,Breakeven,No,35.0,16,504,0.0,0.0,0.4666666666666667,0
12296,315,17,57,12,4.5,1.0,12,2,75.0,60,31,29,0,0.0,56.0,96.0,Female,7.0,12.0,No,Economy,17,1,Robustness study,Contract,3.0,C3.5EC4_C3EC12_C4.5EC12,Breakeven,No,15.0,17,504,0.0,0.0,0.2,0
12297,315,18,58,12,4.5,1.0,12,2,75.0,45,78,0,33,29.0,0.0,31.0,Female,7.0,12.0,No,Economy,17,1,Robustness study,Contract,3.0,C3.5EC4_C3EC12_C4.5EC12,Breakeven,No,30.0,18,504,0.0,0.0,0.4,0
12298,315,19,59,12,4.5,1.0,12,2,75.0,43,52,0,9,0.0,33.0,78.0,Female,7.0,12.0,No,Economy,17,1,Robustness study,Contract,3.0,C3.5EC4_C3EC12_C4.5EC12,Breakeven,No,32.0,19,504,0.0,0.0,0.4266666666666667,0
12299,315,20,60,12,4.5,1.0,12,2,75.0,45,93,0,48,0.0,9.0,52.0,Female,7.0,12.0,No,Economy,17,1,Robustness study,Contract,3.0,C3.5EC4_C3EC12_C4.5EC12,Breakeven,No,30.0,20,504,0.0,0.0,0.4,0
12300,316,1,1,12,3.0,1.0,12,2,90.0,100,45,55,0,,,,Male,7.0,10.0,No,Other Eng,21,0,Robustness study,Contract,1.0,C3.5EC4_C3EC12_C4.5EC12,Breakeven,No,10.0,1,505,0.0,0.0,0.1111111111111111,1
12301,316,2,2,12,3.0,1.0,12,2,90.0,70,83,0,13,55.0,0.0,45.0,Male,7.0,10.0,No,Other Eng,21,0,Robustness study,Contract,1.0,C3.5EC4_C3EC12_C4.5EC12,Breakeven,No,20.0,2,505,0.0,0.0,0.2222222222222222,1
12302,316,3,3,12,3.0,1.0,12,2,90.0,77,74,3,0,0.0,13.0,83.0,Male,7.0,10.0,No,Other Eng,21,0,Robustness study,Contract,1.0,C3.5EC4_C3EC12_C4.5EC12,Breakeven,No,13.0,3,505,0.0,0.0,0.14444444444444443,1
12303,316,4,4,12,3.0,1.0,12,2,90.0,86,87,0,1,3.0,0.0,74.0,Male,7.0,10.0,No,Other Eng,21,0,Robustness study,Contract,1.0,C3.5EC4_C3EC12_C4.5EC12,Breakeven,No,4.0,4,505,0.0,0.0,0.044444444444444446,1
12304,316,5,5,12,3.0,1.0,12,2,90.0,90,43,47,0,0.0,1.0,87.0,Male,7.0,10.0,No,Other Eng,21,0,Robustness study,Contract,1.0,C3.5EC4_C3EC12_C4.5EC12,Breakeven,No,0.0,5,505,0.0,0.0,0.0,1
12305,316,6,6,12,3.0,1.0,12,2,90.0,90,43,47,0,47.0,0.0,43.0,Male,7.0,10.0,No,Other Eng,21,0,Robustness study,Contract,1.0,C3.5EC4_C3EC12_C4.5EC12,Breakeven,No,0.0,6,505,0.0,0.0,0.0,1
12306,316,7,7,12,3.0,1.0,12,2,90.0,60,1,59,0,47.0,0.0,43.0,Male,7.0,10.0,No,Other Eng,21,0,Robustness study,Contract,1.0,C3.5EC4_C3EC12_C4.5EC12,Breakeven,No,30.0,7,505,0.0,0.0,0.3333333333333333,1
12307,316,8,8,12,3.0,1.0,12,2,90.0,70,49,21,0,59.0,0.0,1.0,Male,7.0,10.0,No,Other Eng,21,0,Robustness study,Contract,1.0,C3.5EC4_C3EC12_C4.5EC12,Breakeven,No,20.0,8,505,0.0,0.0,0.2222222222222222,1
12308,316,9,9,12,3.0,1.0,12,2,90.0,50,70,0,20,21.0,0.0,49.0,Male,7.0,10.0,No,Other Eng,21,0,Robustness study,Contract,1.0,C3.5EC4_C3EC12_C4.5EC12,Breakeven,No,40.0,9,505,0.0,0.0,0.4444444444444444,1
12309,316,10,10,12,3.0,1.0,12,2,90.0,70,90,0,20,0.0,20.0,70.0,Male,7.0,10.0,No,Other Eng,21,0,Robustness study,Contract,1.0,C3.5EC4_C3EC12_C4.5EC12,Breakeven,No,20.0,10,505,0.0,0.0,0.2222222222222222,1
12310,316,11,11,12,3.0,1.0,12,2,90.0,90,61,29,0,0.0,20.0,90.0,Male,7.0,10.0,No,Other Eng,21,0,Robustness study,Contract,1.0,C3.5EC4_C3EC12_C4.5EC12,Breakeven,No,0.0,11,505,0.0,0.0,0.0,1
12311,316,12,12,12,3.0,1.0,12,2,90.0,80,31,49,0,29.0,0.0,61.0,Male,7.0,10.0,No,Other Eng,21,0,Robustness study,Contract,1.0,C3.5EC4_C3EC12_C4.5EC12,Breakeven,No,10.0,12,505,0.0,0.0,0.1111111111111111,1
12312,316,13,13,12,3.0,1.0,12,2,90.0,60,35,25,0,49.0,0.0,31.0,Male,7.0,10.0,No,Other Eng,21,0,Robustness study,Contract,1.0,C3.5EC4_C3EC12_C4.5EC12,Breakeven,No,30.0,13,505,0.0,0.0,0.3333333333333333,1
12313,316,14,14,12,3.0,1.0,12,2,90.0,50,82,0,32,25.0,0.0,35.0,Male,7.0,10.0,No,Other Eng,21,0,Robustness study,Contract,1.0,C3.5EC4_C3EC12_C4.5EC12,Breakeven,No,40.0,14,505,0.0,0.0,0.4444444444444444,1
12314,316,15,15,12,3.0,1.0,12,2,90.0,60,81,0,21,0.0,32.0,82.0,Male,7.0,10.0,No,Other Eng,21,0,Robustness study,Contract,1.0,C3.5EC4_C3EC12_C4.5EC12,Breakeven,No,30.0,15,505,0.0,0.0,0.3333333333333333,1
12315,316,16,16,12,3.0,1.0,12,2,90.0,80,94,0,14,0.0,21.0,81.0,Male,7.0,10.0,No,Other Eng,21,0,Robustness study,Contract,1.0,C3.5EC4_C3EC12_C4.5EC12,Breakeven,No,10.0,16,505,0.0,0.0,0.1111111111111111,1
12316,316,17,17,12,3.0,1.0,12,2,90.0,85,67,18,0,0.0,14.0,94.0,Male,7.0,10.0,No,Other Eng,21,0,Robustness study,Contract,1.0,C3.5EC4_C3EC12_C4.5EC12,Breakeven,No,5.0,17,505,0.0,0.0,0.05555555555555555,1
12317,316,18,18,12,3.0,1.0,12,2,90.0,70,50,20,0,18.0,0.0,67.0,Male,7.0,10.0,No,Other Eng,21,0,Robustness study,Contract,1.0,C3.5EC4_C3EC12_C4.5EC12,Breakeven,No,20.0,18,505,0.0,0.0,0.2222222222222222,1
12318,316,19,19,12,3.0,1.0,12,2,90.0,80,38,42,0,20.0,0.0,50.0,Male,7.0,10.0,No,Other Eng,21,0,Robustness study,Contract,1.0,C3.5EC4_C3EC12_C4.5EC12,Breakeven,No,10.0,19,505,0.0,0.0,0.1111111111111111,1
12319,316,20,20,12,3.0,1.0,12,2,90.0,25,47,0,22,42.0,0.0,38.0,Male,7.0,10.0,No,Other Eng,21,0,Robustness study,Contract,1.0,C3.5EC4_C3EC12_C4.5EC12,Breakeven,No,65.0,20,505,0.0,0.0,0.7222222222222222,1
12320,316,1,21,12,3.5,1.0,4,2,25.0,90,10,80,0,,,,Male,7.0,10.0,No,Other Eng,15,1,Robustness study,Contract,2.0,C3.5EC4_C3EC12_C4.5EC12,Profitable,No,65.0,1,506,0.0,0.0,2.6,1
12321,316,2,22,12,3.5,1.0,4,2,25.0,20,32,0,12,80.0,0.0,10.0,Male,7.0,10.0,No,Other Eng,15,1,Robustness study,Contract,2.0,C3.5EC4_C3EC12_C4.5EC12,Profitable,No,5.0,2,506,0.0,0.0,0.2,1
12322,316,3,23,12,3.5,1.0,4,2,25.0,25,59,0,34,0.0,12.0,32.0,Male,7.0,10.0,No,Other Eng,15,1,Robustness study,Contract,2.0,C3.5EC4_C3EC12_C4.5EC12,Profitable,No,0.0,3,506,0.0,0.0,0.0,1
12323,316,4,24,12,3.5,1.0,4,2,25.0,25,1,24,0,0.0,34.0,59.0,Male,7.0,10.0,No,Other Eng,15,1,Robustness study,Contract,2.0,C3.5EC4_C3EC12_C4.5EC12,Profitable,No,0.0,4,506,0.0,0.0,0.0,1
12324,316,5,25,12,3.5,1.0,4,2,25.0,1,44,0,43,24.0,0.0,1.0,Male,7.0,10.0,No,Other Eng,15,1,Robustness study,Contract,2.0,C3.5EC4_C3EC12_C4.5EC12,Profitable,No,24.0,5,506,0.0,0.0,0.96,1
12325,316,6,26,12,3.5,1.0,4,2,25.0,1,21,0,20,0.0,43.0,44.0,Male,7.0,10.0,No,Other Eng,15,1,Robustness study,Contract,2.0,C3.5EC4_C3EC12_C4.5EC12,Profitable,No,24.0,6,506,0.0,0.0,0.96,1
12326,316,7,27,12,3.5,1.0,4,2,25.0,3,96,0,93,0.0,20.0,21.0,Male,7.0,10.0,No,Other Eng,15,1,Robustness study,Contract,2.0,C3.5EC4_C3EC12_C4.5EC12,Profitable,No,22.0,7,506,0.0,0.0,0.88,1
12327,316,8,28,12,3.5,1.0,4,2,25.0,5,10,0,5,0.0,93.0,96.0,Male,7.0,10.0,No,Other Eng,15,1,Robustness study,Contract,2.0,C3.5EC4_C3EC12_C4.5EC12,Profitable,No,20.0,8,506,0.0,0.0,0.8,1
12328,316,9,29,12,3.5,1.0,4,2,25.0,4,81,0,77,0.0,5.0,10.0,Male,7.0,10.0,No,Other Eng,15,1,Robustness study,Contract,2.0,C3.5EC4_C3EC12_C4.5EC12,Profitable,No,21.0,9,506,0.0,0.0,0.84,1
12329,316,10,30,12,3.5,1.0,4,2,25.0,6,40,0,34,0.0,77.0,81.0,Male,7.0,10.0,No,Other Eng,15,1,Robustness study,Contract,2.0,C3.5EC4_C3EC12_C4.5EC12,Profitable,No,19.0,10,506,0.0,0.0,0.76,1
12330,316,11,31,12,3.5,1.0,4,2,25.0,1,10,0,9,0.0,34.0,40.0,Male,7.0,10.0,No,Other Eng,15,1,Robustness study,Contract,2.0,C3.5EC4_C3EC12_C4.5EC12,Profitable,No,24.0,11,506,0.0,0.0,0.96,1
12331,316,12,32,12,3.5,1.0,4,2,25.0,2,77,0,75,0.0,9.0,10.0,Male,7.0,10.0,No,Other Eng,15,1,Robustness study,Contract,2.0,C3.5EC4_C3EC12_C4.5EC12,Profitable,No,23.0,12,506,0.0,0.0,0.92,1
12332,316,13,33,12,3.5,1.0,4,2,25.0,1,18,0,17,0.0,75.0,77.0,Male,7.0,10.0,No,Other Eng,15,1,Robustness study,Contract,2.0,C3.5EC4_C3EC12_C4.5EC12,Profitable,No,24.0,13,506,0.0,0.0,0.96,1
12333,316,14,34,12,3.5,1.0,4,2,25.0,50,68,0,18,0.0,17.0,18.0,Male,7.0,10.0,No,Other Eng,15,1,Robustness study,Contract,2.0,C3.5EC4_C3EC12_C4.5EC12,Profitable,No,25.0,14,506,0.0,0.0,1.0,1
12334,316,15,35,12,3.5,1.0,4,2,25.0,1,4,0,3,0.0,18.0,68.0,Male,7.0,10.0,No,Other Eng,15,1,Robustness study,Contract,2.0,C3.5EC4_C3EC12_C4.5EC12,Profitable,No,24.0,15,506,0.0,0.0,0.96,1
12335,316,16,36,12,3.5,1.0,4,2,25.0,2,97,0,95,0.0,3.0,4.0,Male,7.0,10.0,No,Other Eng,15,1,Robustness study,Contract,2.0,C3.5EC4_C3EC12_C4.5EC12,Profitable,No,23.0,16,506,0.0,0.0,0.92,1
12336,316,17,37,12,3.5,1.0,4,2,25.0,2,15,0,13,0.0,95.0,97.0,Male,7.0,10.0,No,Other Eng,15,1,Robustness study,Contract,2.0,C3.5EC4_C3EC12_C4.5EC12,Profitable,No,23.0,17,506,0.0,0.0,0.92,1
12337,316,18,38,12,3.5,1.0,4,2,25.0,2,42,0,40,0.0,13.0,15.0,Male,7.0,10.0,No,Other Eng,15,1,Robustness study,Contract,2.0,C3.5EC4_C3EC12_C4.5EC12,Profitable,No,23.0,18,506,0.0,0.0,0.92,1
12338,316,19,39,12,3.5,1.0,4,2,25.0,1,66,0,65,0.0,40.0,42.0,Male,7.0,10.0,No,Other Eng,15,1,Robustness study,Contract,2.0,C3.5EC4_C3EC12_C4.5EC12,Profitable,No,24.0,19,506,0.0,0.0,0.96,1
12339,316,20,40,12,3.5,1.0,4,2,25.0,1,10,0,9,0.0,65.0,66.0,Male,7.0,10.0,No,Other Eng,15,1,Robustness study,Contract,2.0,C3.5EC4_C3EC12_C4.5EC12,Profitable,No,24.0,20,506,0.0,0.0,0.96,1
12340,316,1,41,12,4.5,1.0,12,2,75.0,90,20,70,0,,,,Male,7.0,10.0,No,Other Eng,17,1,Robustness study,Contract,3.0,C3.5EC4_C3EC12_C4.5EC12,Breakeven,No,15.0,1,507,0.0,0.0,0.2,1
12341,316,2,42,12,4.5,1.0,12,2,75.0,60,55,5,0,70.0,0.0,20.0,Male,7.0,10.0,No,Other Eng,17,1,Robustness study,Contract,3.0,C3.5EC4_C3EC12_C4.5EC12,Breakeven,No,15.0,2,507,0.0,0.0,0.2,1
12342,316,3,43,12,4.5,1.0,12,2,75.0,50,100,0,50,5.0,0.0,55.0,Male,7.0,10.0,No,Other Eng,17,1,Robustness study,Contract,3.0,C3.5EC4_C3EC12_C4.5EC12,Breakeven,No,25.0,3,507,0.0,0.0,0.3333333333333333,1
12343,316,4,44,12,4.5,1.0,12,2,75.0,40,54,0,14,0.0,50.0,100.0,Male,7.0,10.0,No,Other Eng,17,1,Robustness study,Contract,3.0,C3.5EC4_C3EC12_C4.5EC12,Breakeven,No,35.0,4,507,0.0,0.0,0.4666666666666667,1
12344,316,5,45,12,4.5,1.0,12,2,75.0,70,17,53,0,0.0,14.0,54.0,Male,7.0,10.0,No,Other Eng,17,1,Robustness study,Contract,3.0,C3.5EC4_C3EC12_C4.5EC12,Breakeven,No,5.0,5,507,0.0,0.0,0.06666666666666667,1
12345,316,6,46,12,4.5,1.0,12,2,75.0,30,94,0,64,53.0,0.0,17.0,Male,7.0,10.0,No,Other Eng,17,1,Robustness study,Contract,3.0,C3.5EC4_C3EC12_C4.5EC12,Breakeven,No,45.0,6,507,0.0,0.0,0.6,1
12346,316,7,47,12,4.5,1.0,12,2,75.0,50,63,0,13,0.0,64.0,94.0,Male,7.0,10.0,No,Other Eng,17,1,Robustness study,Contract,3.0,C3.5EC4_C3EC12_C4.5EC12,Breakeven,No,25.0,7,507,0.0,0.0,0.3333333333333333,1
12347,316,8,48,12,4.5,1.0,12,2,75.0,50,57,0,7,0.0,13.0,63.0,Male,7.0,10.0,No,Other Eng,17,1,Robustness study,Contract,3.0,C3.5EC4_C3EC12_C4.5EC12,Breakeven,No,25.0,8,507,0.0,0.0,0.3333333333333333,1
12348,316,9,49,12,4.5,1.0,12,2,75.0,55,73,0,18,0.0,7.0,57.0,Male,7.0,10.0,No,Other Eng,17,1,Robustness study,Contract,3.0,C3.5EC4_C3EC12_C4.5EC12,Breakeven,No,20.0,9,507,0.0,0.0,0.26666666666666666,1
12349,316,10,50,12,4.5,1.0,12,2,75.0,70,47,23,0,0.0,18.0,73.0,Male,7.0,10.0,No,Other Eng,17,1,Robustness study,Contract,3.0,C3.5EC4_C3EC12_C4.5EC12,Breakeven,No,5.0,10,507,0.0,0.0,0.06666666666666667,1
12350,316,11,51,12,4.5,1.0,12,2,75.0,55,66,0,11,23.0,0.0,47.0,Male,7.0,10.0,No,Other Eng,17,1,Robustness study,Contract,3.0,C3.5EC4_C3EC12_C4.5EC12,Breakeven,No,20.0,11,507,0.0,0.0,0.26666666666666666,1
12351,316,12,52,12,4.5,1.0,12,2,75.0,65,61,4,0,0.0,11.0,66.0,Male,7.0,10.0,No,Other Eng,17,1,Robustness study,Contract,3.0,C3.5EC4_C3EC12_C4.5EC12,Breakeven,No,10.0,12,507,0.0,0.0,0.13333333333333333,1
12352,316,13,53,12,4.5,1.0,12,2,75.0,50,9,41,0,4.0,0.0,61.0,Male,7.0,10.0,No,Other Eng,17,1,Robustness study,Contract,3.0,C3.5EC4_C3EC12_C4.5EC12,Breakeven,No,25.0,13,507,0.0,0.0,0.3333333333333333,1
12353,316,14,54,12,4.5,1.0,12,2,75.0,30,99,0,69,41.0,0.0,9.0,Male,7.0,10.0,No,Other Eng,17,1,Robustness study,Contract,3.0,C3.5EC4_C3EC12_C4.5EC12,Breakeven,No,45.0,14,507,0.0,0.0,0.6,1
12354,316,15,55,12,4.5,1.0,12,2,75.0,50,1,49,0,0.0,69.0,99.0,Male,7.0,10.0,No,Other Eng,17,1,Robustness study,Contract,3.0,C3.5EC4_C3EC12_C4.5EC12,Breakeven,No,25.0,15,507,0.0,0.0,0.3333333333333333,1
12355,316,16,56,12,4.5,1.0,12,2,75.0,20,85,0,65,49.0,0.0,1.0,Male,7.0,10.0,No,Other Eng,17,1,Robustness study,Contract,3.0,C3.5EC4_C3EC12_C4.5EC12,Breakeven,No,55.0,16,507,0.0,0.0,0.7333333333333333,1
12356,316,17,57,12,4.5,1.0,12,2,75.0,30,23,7,0,0.0,65.0,85.0,Male,7.0,10.0,No,Other Eng,17,1,Robustness study,Contract,3.0,C3.5EC4_C3EC12_C4.5EC12,Breakeven,No,45.0,17,507,0.0,0.0,0.6,1
12357,316,18,58,12,4.5,1.0,12,2,75.0,50,54,0,4,7.0,0.0,23.0,Male,7.0,10.0,No,Other Eng,17,1,Robustness study,Contract,3.0,C3.5EC4_C3EC12_C4.5EC12,Breakeven,No,25.0,18,507,0.0,0.0,0.3333333333333333,1
12358,316,19,59,12,4.5,1.0,12,2,75.0,40,6,34,0,0.0,4.0,54.0,Male,7.0,10.0,No,Other Eng,17,1,Robustness study,Contract,3.0,C3.5EC4_C3EC12_C4.5EC12,Breakeven,No,35.0,19,507,0.0,0.0,0.4666666666666667,1
12359,316,20,60,12,4.5,1.0,12,2,75.0,50,83,0,33,34.0,0.0,6.0,Male,7.0,10.0,No,Other Eng,17,1,Robustness study,Contract,3.0,C3.5EC4_C3EC12_C4.5EC12,Breakeven,No,25.0,20,507,0.0,0.0,0.3333333333333333,1
12360,317,1,1,12,3.5,1.0,4,2,25.0,56,81,0,25,,,,Female,3.0,3.0,No,Economy,15,1,Robustness study,Contract,1.0,C3.5EC4_C3EC12_C4.5EC12,Profitable,No,31.0,1,508,0.0,0.0,1.24,0
12361,317,2,2,12,3.5,1.0,4,2,25.0,80,3,77,0,0.0,25.0,81.0,Female,3.0,3.0,No,Economy,15,1,Robustness study,Contract,1.0,C3.5EC4_C3EC12_C4.5EC12,Profitable,No,55.0,2,508,0.0,0.0,2.2,0
12362,317,3,3,12,3.5,1.0,4,2,25.0,57,43,14,0,77.0,0.0,3.0,Female,3.0,3.0,No,Economy,15,1,Robustness study,Contract,1.0,C3.5EC4_C3EC12_C4.5EC12,Profitable,No,32.0,3,508,0.0,0.0,1.28,0
12363,317,4,4,12,3.5,1.0,4,2,25.0,76,90,0,14,14.0,0.0,43.0,Female,3.0,3.0,No,Economy,15,1,Robustness study,Contract,1.0,C3.5EC4_C3EC12_C4.5EC12,Profitable,No,51.0,4,508,0.0,0.0,2.04,0
12364,317,5,5,12,3.5,1.0,4,2,25.0,31,77,0,46,0.0,14.0,90.0,Female,3.0,3.0,No,Economy,15,1,Robustness study,Contract,1.0,C3.5EC4_C3EC12_C4.5EC12,Profitable,No,6.0,5,508,0.0,0.0,0.24,0
12365,317,6,6,12,3.5,1.0,4,2,25.0,46,98,0,52,0.0,46.0,77.0,Female,3.0,3.0,No,Economy,15,1,Robustness study,Contract,1.0,C3.5EC4_C3EC12_C4.5EC12,Profitable,No,21.0,6,508,0.0,0.0,0.84,0
12366,317,7,7,12,3.5,1.0,4,2,25.0,82,53,29,0,0.0,52.0,98.0,Female,3.0,3.0,No,Economy,15,1,Robustness study,Contract,1.0,C3.5EC4_C3EC12_C4.5EC12,Profitable,No,57.0,7,508,0.0,0.0,2.28,0
12367,317,8,8,12,3.5,1.0,4,2,25.0,76,66,10,0,29.0,0.0,53.0,Female,3.0,3.0,No,Economy,15,1,Robustness study,Contract,1.0,C3.5EC4_C3EC12_C4.5EC12,Profitable,No,51.0,8,508,0.0,0.0,2.04,0
12368,317,9,9,12,3.5,1.0,4,2,25.0,45,96,0,51,10.0,0.0,66.0,Female,3.0,3.0,No,Economy,15,1,Robustness study,Contract,1.0,C3.5EC4_C3EC12_C4.5EC12,Profitable,No,20.0,9,508,0.0,0.0,0.8,0
12369,317,10,10,12,3.5,1.0,4,2,25.0,63,76,0,13,0.0,51.0,96.0,Female,3.0,3.0,No,Economy,15,1,Robustness study,Contract,1.0,C3.5EC4_C3EC12_C4.5EC12,Profitable,No,38.0,10,508,0.0,0.0,1.52,0
12370,317,11,11,12,3.5,1.0,4,2,25.0,68,85,0,17,0.0,13.0,76.0,Female,3.0,3.0,No,Economy,15,1,Robustness study,Contract,1.0,C3.5EC4_C3EC12_C4.5EC12,Profitable,No,43.0,11,508,0.0,0.0,1.72,0
12371,317,12,12,12,3.5,1.0,4,2,25.0,74,81,0,7,0.0,17.0,85.0,Female,3.0,3.0,No,Economy,15,1,Robustness study,Contract,1.0,C3.5EC4_C3EC12_C4.5EC12,Profitable,No,49.0,12,508,0.0,0.0,1.96,0
12372,317,13,13,12,3.5,1.0,4,2,25.0,80,13,67,0,0.0,7.0,81.0,Female,3.0,3.0,No,Economy,15,1,Robustness study,Contract,1.0,C3.5EC4_C3EC12_C4.5EC12,Profitable,No,55.0,13,508,0.0,0.0,2.2,0
12373,317,14,14,12,3.5,1.0,4,2,25.0,40,60,0,20,67.0,0.0,13.0,Female,3.0,3.0,No,Economy,15,1,Robustness study,Contract,1.0,C3.5EC4_C3EC12_C4.5EC12,Profitable,No,15.0,14,508,0.0,0.0,0.6,0
12374,317,15,15,12,3.5,1.0,4,2,25.0,59,87,0,28,0.0,20.0,60.0,Female,3.0,3.0,No,Economy,15,1,Robustness study,Contract,1.0,C3.5EC4_C3EC12_C4.5EC12,Profitable,No,34.0,15,508,0.0,0.0,1.36,0
12375,317,16,16,12,3.5,1.0,4,2,25.0,79,1,78,0,0.0,28.0,87.0,Female,3.0,3.0,No,Economy,15,1,Robustness study,Contract,1.0,C3.5EC4_C3EC12_C4.5EC12,Profitable,No,54.0,16,508,0.0,0.0,2.16,0
12376,317,17,17,12,3.5,1.0,4,2,25.0,62,23,39,0,78.0,0.0,1.0,Female,3.0,3.0,No,Economy,15,1,Robustness study,Contract,1.0,C3.5EC4_C3EC12_C4.5EC12,Profitable,No,37.0,17,508,0.0,0.0,1.48,0
12377,317,18,18,12,3.5,1.0,4,2,25.0,48,85,0,37,39.0,0.0,23.0,Female,3.0,3.0,No,Economy,15,1,Robustness study,Contract,1.0,C3.5EC4_C3EC12_C4.5EC12,Profitable,No,23.0,18,508,0.0,0.0,0.92,0
12378,317,19,19,12,3.5,1.0,4,2,25.0,73,66,7,0,0.0,37.0,85.0,Female,3.0,3.0,No,Economy,15,1,Robustness study,Contract,1.0,C3.5EC4_C3EC12_C4.5EC12,Profitable,No,48.0,19,508,0.0,0.0,1.92,0
12379,317,20,20,12,3.5,1.0,4,2,25.0,65,93,0,28,7.0,0.0,66.0,Female,3.0,3.0,No,Economy,15,1,Robustness study,Contract,1.0,C3.5EC4_C3EC12_C4.5EC12,Profitable,No,40.0,20,508,0.0,0.0,1.6,0
12380,317,1,21,12,4.5,1.0,12,2,75.0,80,96,0,16,,,,Female,3.0,3.0,No,Economy,17,1,Robustness study,Contract,2.0,C3.5EC4_C3EC12_C4.5EC12,Breakeven,No,5.0,1,509,0.0,0.0,0.06666666666666667,0
12381,317,2,22,12,4.5,1.0,12,2,75.0,72,35,37,0,0.0,16.0,96.0,Female,3.0,3.0,No,Economy,17,1,Robustness study,Contract,2.0,C3.5EC4_C3EC12_C4.5EC12,Breakeven,No,3.0,2,509,0.0,0.0,0.04,0
12382,317,3,23,12,4.5,1.0,12,2,75.0,42,82,0,40,37.0,0.0,35.0,Female,3.0,3.0,No,Economy,17,1,Robustness study,Contract,2.0,C3.5EC4_C3EC12_C4.5EC12,Breakeven,No,33.0,3,509,0.0,0.0,0.44,0
12383,317,4,24,12,4.5,1.0,12,2,75.0,82,36,46,0,0.0,40.0,82.0,Female,3.0,3.0,No,Economy,17,1,Robustness study,Contract,2.0,C3.5EC4_C3EC12_C4.5EC12,Breakeven,No,7.0,4,509,0.0,0.0,0.09333333333333334,0
12384,317,5,25,12,4.5,1.0,12,2,75.0,40,3,37,0,46.0,0.0,36.0,Female,3.0,3.0,No,Economy,17,1,Robustness study,Contract,2.0,C3.5EC4_C3EC12_C4.5EC12,Breakeven,No,35.0,5,509,0.0,0.0,0.4666666666666667,0
12385,317,6,26,12,4.5,1.0,12,2,75.0,38,28,10,0,37.0,0.0,3.0,Female,3.0,3.0,No,Economy,17,1,Robustness study,Contract,2.0,C3.5EC4_C3EC12_C4.5EC12,Breakeven,No,37.0,6,509,0.0,0.0,0.49333333333333335,0
12386,317,7,27,12,4.5,1.0,12,2,75.0,50,62,0,12,10.0,0.0,28.0,Female,3.0,3.0,No,Economy,17,1,Robustness study,Contract,2.0,C3.5EC4_C3EC12_C4.5EC12,Breakeven,No,25.0,7,509,0.0,0.0,0.3333333333333333,0
12387,317,8,28,12,4.5,1.0,12,2,75.0,63,96,0,33,0.0,12.0,62.0,Female,3.0,3.0,No,Economy,17,1,Robustness study,Contract,2.0,C3.5EC4_C3EC12_C4.5EC12,Breakeven,No,12.0,8,509,0.0,0.0,0.16,0
12388,317,9,29,12,4.5,1.0,12,2,75.0,72,75,0,3,0.0,33.0,96.0,Female,3.0,3.0,No,Economy,17,1,Robustness study,Contract,2.0,C3.5EC4_C3EC12_C4.5EC12,Breakeven,No,3.0,9,509,0.0,0.0,0.04,0
12389,317,10,30,12,4.5,1.0,12,2,75.0,80,41,39,0,0.0,3.0,75.0,Female,3.0,3.0,No,Economy,17,1,Robustness study,Contract,2.0,C3.5EC4_C3EC12_C4.5EC12,Breakeven,No,5.0,10,509,0.0,0.0,0.06666666666666667,0
12390,317,11,31,12,4.5,1.0,12,2,75.0,60,1,59,0,39.0,0.0,41.0,Female,3.0,3.0,No,Economy,17,1,Robustness study,Contract,2.0,C3.5EC4_C3EC12_C4.5EC12,Breakeven,No,15.0,11,509,0.0,0.0,0.2,0
12391,317,12,32,12,4.5,1.0,12,2,75.0,37,15,22,0,59.0,0.0,1.0,Female,3.0,3.0,No,Economy,17,1,Robustness study,Contract,2.0,C3.5EC4_C3EC12_C4.5EC12,Breakeven,No,38.0,12,509,0.0,0.0,0.5066666666666667,0
12392,317,13,33,12,4.5,1.0,12,2,75.0,40,76,0,36,22.0,0.0,15.0,Female,3.0,3.0,No,Economy,17,1,Robustness study,Contract,2.0,C3.5EC4_C3EC12_C4.5EC12,Breakeven,No,35.0,13,509,0.0,0.0,0.4666666666666667,0
12393,317,14,34,12,4.5,1.0,12,2,75.0,65,48,17,0,0.0,36.0,76.0,Female,3.0,3.0,No,Economy,17,1,Robustness study,Contract,2.0,C3.5EC4_C3EC12_C4.5EC12,Breakeven,No,10.0,14,509,0.0,0.0,0.13333333333333333,0
12394,317,15,35,12,4.5,1.0,12,2,75.0,50,44,6,0,17.0,0.0,48.0,Female,3.0,3.0,No,Economy,17,1,Robustness study,Contract,2.0,C3.5EC4_C3EC12_C4.5EC12,Breakeven,No,25.0,15,509,0.0,0.0,0.3333333333333333,0
12395,317,16,36,12,4.5,1.0,12,2,75.0,50,15,35,0,6.0,0.0,44.0,Female,3.0,3.0,No,Economy,17,1,Robustness study,Contract,2.0,C3.5EC4_C3EC12_C4.5EC12,Breakeven,No,25.0,16,509,0.0,0.0,0.3333333333333333,0
